Sex,Marital status,Age,Education,Income,Occupation,Settlement size,component 1,component 2,component 3,K-means PCA
0,0,52,1,151947,2,2,2.981960315655619,-0.5203588763695695,0.1967093777516898,1
0,1,26,1,118820,1,1,0.0759223334878872,-0.2335355285677107,-0.9123666751457516,2
0,0,43,1,121517,1,1,0.9696249989715904,-0.7970066306870444,0.8442994034731173,1
0,0,34,1,113572,1,1,0.6097504326196856,-1.062829618423332,0.4106250443503814,1
0,1,22,1,131170,1,2,0.7067857524790393,-0.3854253048078101,-1.5381611314218722,1
0,0,42,1,92430,0,1,-0.2293925182053745,-0.941802414421313,1.5382494272118903,0
0,0,38,1,124554,0,1,0.10153801546173699,-0.9432616213069002,1.1904706938646346,0
0,1,29,1,115988,1,2,0.6925986745220016,-0.24858121167979055,-1.1079756067390594,1
0,0,44,1,107301,1,2,1.373909156962586,-0.9026012554574272,0.5941410477330707,1
0,1,29,1,103767,2,1,0.7229161972672334,-0.1798977526423819,-1.3103393446618918,1
0,0,44,1,141493,1,2,1.8446408455941996,-0.7907050661305782,0.4454683334985959,1
0,0,38,1,154339,1,2,1.8545000914551495,-0.9085469921237592,0.07746464974603048,1
0,1,26,1,112369,0,1,-0.7836258781942481,-0.2776061795649508,-0.2648173742303377,2
0,0,53,1,158193,1,1,1.7528805940930583,-0.41051211123305625,1.2050709283645882,1
0,0,43,1,143734,1,1,1.2754932116040354,-0.7242996337791535,0.7476960549662348,1
0,0,33,1,121890,1,1,0.6964342825384895,-1.062255188560241,0.3224324355051065,1
0,0,52,1,127609,0,1,0.5332534215030865,-0.5602069530926843,1.9055301663408732,0
0,1,26,1,94650,0,2,-0.45540118133131063,-0.4213115889678171,-0.5517685916535825,2
0,0,38,1,175504,2,1,2.3444528550945978,-0.7306050463974706,-0.27006717537357805,1
0,0,47,1,165495,1,2,2.258581473793136,-0.6322157374265304,0.4971770269605161,1
0,1,26,1,120389,1,1,0.09752323485262167,-0.22840084440024971,-0.9191889578035046,2
0,1,36,1,165340,1,1,0.9947032778983584,0.18517430697581594,-0.5943985603772384,1
0,0,36,1,119804,1,1,0.7512134608947281,-0.9891410291109554,0.48757625323436904,1
0,0,57,2,154344,2,1,2.8435187688227703,0.773441517184498,1.27003037966408,3
0,1,31,1,106266,2,2,1.385153448528334,-0.20414421405466324,-1.581152893832974,1
0,0,45,1,136129,1,1,1.226458042183838,-0.6958937881411925,0.8848129267790488,1
0,0,40,1,151914,2,1,2.075347317085949,-0.7545114546899518,-0.06344476609474643,1
0,1,21,1,121473,1,1,-0.026715967229544283,-0.3580879792703749,-1.1840249266092648,2
0,0,46,1,127147,1,2,1.7028002739434889,-0.7843597086843664,0.6118962361564789,1
0,0,35,1,125387,1,2,1.3724113040749282,-1.0832356112222825,0.04727941017568313,1
0,1,31,1,139490,0,2,0.30108773029455616,-0.14133431024397727,-0.4866180968915756,1
0,0,51,1,124990,1,2,1.8122671578839342,-0.6581840563583365,0.8813977940583316,1
0,1,21,1,101471,2,1,0.4686457283268286,-0.4005869906579949,-1.7165520202936144,1
0,0,48,1,155708,1,1,1.579505880875942,-0.551879098106794,0.955753587223277,1
0,0,48,1,142345,1,2,1.9677009578184101,-0.681329131962522,0.6498617303754485,1
0,0,68,2,148675,0,1,1.5301597749632567,1.002086969511563,3.1059482593648804,3
0,1,45,2,116484,1,2,1.4063115664954997,1.2463956597296366,0.18188439467881576,3
0,0,35,1,150237,2,2,2.485264158338166,-0.978952688716365,-0.6802719166288307,1
0,1,22,1,100273,1,2,0.28141733344385694,-0.48653833012459935,-1.403815645585929,1
0,0,44,1,122292,0,1,0.23739192450477023,-0.7907826671248045,1.512453319841765,0
0,0,52,1,159216,1,1,1.739131954874999,-0.4338111810523286,1.1485982379312372,1
0,0,48,1,130082,1,2,1.7988724980123303,-0.721460828549886,0.703183369784005,1
0,0,33,1,139547,1,2,1.5116911570170084,-1.0901896692772564,-0.11833973239657694,1
0,1,35,1,122895,1,1,0.38251742993442395,0.019622559405623137,-0.4618648884350589,1
0,1,64,2,154549,1,1,1.8870157050199377,1.9629766017114876,1.36883338363504,3
0,0,58,1,149315,0,2,1.5712496661545556,-0.4150092025206275,1.7592993077476908,1
0,1,24,1,118101,0,2,-0.18820929870169165,-0.3978600698399484,-0.7577866049544486,2
0,0,40,1,115831,0,2,0.6092785713021555,-1.0042330194478286,0.9684523365261236,1
0,0,49,1,118571,2,2,2.43896497146368,-0.7095254067216602,0.18576045333615396,1
0,0,31,1,138906,1,2,1.4472011303546048,-1.1455812419036708,-0.2196015737467833,1
0,0,46,1,98520,1,2,1.3086836369975017,-0.8780439685071234,0.7363713704098219,1
0,0,46,1,106576,1,1,0.8474254730297653,-0.7659615375046238,1.0653389787329184,1
0,0,49,1,121592,1,1,1.1376530995311214,-0.6368796478884055,1.1561203503099236,1
0,0,29,1,135605,0,1,0.0031871727073441137,-1.1469186049354192,0.6741984498682999,0
0,0,37,1,114552,1,2,1.278907739875832,-1.0654002116397066,0.19844087917431094,1
0,0,33,1,151339,2,1,1.872602971968339,-0.9429216526150925,-0.42511613664230474,1
0,0,71,2,170387,1,2,3.2554761749657657,1.0903227982264692,2.184118541753083,3
0,0,35,1,118288,1,2,1.2746772066955463,-1.106467684456703,0.07814708677695056,1
0,0,40,1,109992,1,2,1.2996266059463133,-1.0003824248037407,0.37434207567685657,1
1,0,27,1,90654,0,0,-1.8752306582797298,-0.34218139746508786,0.5413961848456548,0
1,0,61,2,113290,0,0,-0.35572297807049724,1.7048950989048883,2.671428826363077,3
1,1,29,1,100093,1,1,-0.7301311614923246,0.70453804044908,-1.2630693520941316,2
1,0,33,1,109489,1,0,-0.6781925902072692,-0.09770152822161346,0.15214617542333644,0
1,0,56,2,139427,0,0,-0.13504989086605207,1.6571960089343172,2.2976580918309395,3
1,1,27,1,123411,1,1,-0.4647703304124251,0.7275543059158446,-1.4685090584520526,2
1,1,22,1,137925,1,0,-0.9762822000097567,0.7275364680239584,-1.4277444979677085,2
1,1,19,1,99119,1,0,-1.5940340097278323,0.5205998069967159,-1.4150828456900648,2
1,1,28,1,91084,1,1,-0.8819934033177872,0.6484084087636709,-1.2759211759738958,2
1,1,24,1,110137,1,1,-0.7310153118039228,0.6041732574849144,-1.5668649465298898,2
1,1,27,1,67041,0,0,-2.5837362067764342,0.6058380332706572,-0.23990684833194212,2
1,1,30,1,127299,1,1,-0.32774527267255127,0.8202188816917151,-1.3293412232577908,2
1,0,26,1,84555,0,0,-1.9870300428895284,-0.3887878099488963,0.515891178981148,0
1,1,26,1,123895,1,0,-1.0581071190857239,0.7882098083232099,-1.1586415978960314,2
1,1,23,1,94324,1,1,-0.9765502960676604,0.5257769648209173,-1.550131804696874,2
1,1,28,1,96062,1,0,-1.3856273317218861,0.7504178264663329,-0.9335698926854942,2
1,1,67,3,144843,1,0,0.8945523301882095,4.083293544318362,1.8025268641247423,3
1,1,27,1,107485,1,1,-0.6840284280126554,0.6754351344365688,-1.3992600631637322,2
1,1,32,1,98573,1,0,-1.2397272606932814,0.8652229773544768,-0.7363901139916963,2
1,0,24,1,107462,0,0,-1.7273275741174083,-0.3671165764724608,0.31223857152210294,0
1,1,28,1,115809,1,1,-0.5415967900334916,0.7293230461380961,-1.383429741119175,2
1,0,48,2,118749,0,0,-0.6423909582045126,1.3763501333366337,1.9713735231557594,0
1,1,32,1,139112,1,1,-0.10944691583372093,0.9121717618508727,-1.2766571651149885,2
1,1,25,1,94075,1,0,-1.4964807428751694,0.6639744327187246,-1.0810036038086202,2
1,1,57,2,62002,0,0,-1.556569057724664,2.455758077038029,1.802363427365931,2
1,1,28,1,127262,1,0,-0.9560874193065159,0.852522444710299,-1.0692328747899518,2
1,1,24,1,122846,1,1,-0.5560466340190849,0.6457645264997401,-1.6221258708749393,2
1,1,25,1,61907,0,0,-2.710082734287628,0.5357427411003283,-0.3216323506246059,2
1,0,31,1,89287,0,0,-1.782720195595574,-0.2400673270112421,0.7554381765074362,0
1,0,33,1,103696,1,1,-0.18577901528453353,-0.20237810181750732,-0.18666134727483646,2
1,1,50,2,147603,1,0,0.19783319080509837,2.5723252829787246,0.4464847030735399,3
1,1,58,2,139229,0,1,0.10663876087526383,2.6494183434882554,1.1545951334022337,3
1,1,27,1,107932,0,0,-2.020777342719482,0.7396572622646963,-0.41770797016634503,2
1,1,48,2,116235,0,0,-1.0604201409303227,2.393417812159861,1.0983283983300234,2
1,1,22,1,85974,0,0,-2.462242783964307,0.5345632487542679,-0.5823533481499606,2
1,1,40,1,124001,0,0,-1.4377268230188611,1.1386544144212873,0.18873987538889664,2
1,1,32,1,121428,1,0,-0.9250755075441376,0.9400178828021001,-0.8357675965557146,2
1,0,25,1,93233,0,0,-1.8953899632120856,-0.387035249875298,0.42613322803466785,0
1,1,27,1,67965,0,0,-2.5710152170625946,0.6088619008109594,-0.2439245597250356,2
1,1,27,1,88001,0,0,-2.29517349638457,0.6744313921935268,-0.3310445440021161,2
1,1,23,1,129112,1,0,-1.069780865846689,0.72534210912142,-1.3373995437332764,2
1,1,32,1,109324,1,1,-0.5195473937513186,0.8146880320992297,-1.1471338025852584,2
1,1,25,1,112785,1,1,-0.666726896352632,0.6394859828674431,-1.5263543973563292,2
1,1,46,2,136735,0,0,-0.8338555750166575,2.407211936145488,0.905141842086537,2
1,1,21,1,107779,1,1,-0.8469763930695813,0.5165157351036999,-1.7126854856542737,2
1,1,29,1,103526,1,0,-1.2550355759439153,0.8014913159983148,-0.9140001422880574,2
1,1,31,1,93171,0,0,-2.1126661616664633,0.7979383437198344,-0.1454265559947204,2
1,0,26,1,106559,0,0,-1.6840942661976115,-0.3167778734155556,0.42021399121747854,0
1,1,23,1,112728,1,1,-0.7231768169621324,0.586005599249185,-1.6301555714484905,2
1,0,38,1,102855,1,1,-0.058194358115286254,-0.07189572905528978,0.07711801561261021,2
1,0,35,1,85381,0,0,-1.7251649200147074,-0.1462623471253908,0.9805201781552183,0
1,1,27,1,100762,1,1,-0.7765860187552366,0.653433552755345,-1.3700272994237237,2
1,1,22,1,131445,1,1,-0.49332676354309024,0.6206116292763465,-1.7635648261560812,2
1,1,52,2,123194,1,0,-0.08254776990445405,2.545738628457339,0.6566682656326135,3
1,1,19,1,99519,1,1,-1.0163595156516227,0.43619034560546566,-1.7808186007014717,2
1,1,23,1,112853,1,0,-1.2936234759736605,0.672133167197425,-1.2667026070013414,2
1,0,42,1,110509,1,0,-0.4136566101847375,0.14545881588199885,0.6159316291317573,0
1,1,27,1,106446,1,1,-0.6983326577882827,0.672034919745688,-1.3947423119327538,2
1,1,39,2,89665,0,0,-1.6767107607673644,2.0666429489494114,0.7456387520821438,2
1,1,50,2,128233,1,1,0.5033280673027225,2.4232168375271153,0.1667123184533228,3
1,1,36,1,133615,1,0,-0.6459629944472277,1.0864885556815458,-0.6806607350043118,2
1,1,25,1,115833,1,1,-0.6247641510628228,0.6494608186497381,-1.5396076271465335,2
1,1,27,1,65560,0,0,-2.6041255853112792,0.600991336487987,-0.23346720485448372,2
1,1,30,1,118642,1,0,-1.0190964031850978,0.877606617671413,-0.9277026078862395,2
1,0,22,1,63635,0,0,-2.3863724295480866,-0.5638379581848983,0.39875690790148327,0
1,1,27,1,122649,1,1,-0.4752610167348774,0.7250605969702708,-1.4651957510045013,2
1,0,31,1,143321,2,1,1.0748205844251262,-0.10303659825694715,-1.0825059427411694,1
1,1,29,1,99556,1,0,-1.309691776337794,0.7884991578435537,-0.8967378974497658,2
1,0,34,1,36760,0,0,-2.422377642949069,-0.33202557297361984,1.139908163478075,0
1,0,33,1,71935,0,0,-1.9659452857309192,-0.24355935682276628,0.9349366857103831,0
1,1,26,1,114977,1,0,-1.1808839440511172,0.7590249049418096,-1.119864595511174,2
1,1,36,1,147691,1,1,0.11999316123771923,1.0468349519539009,-1.105862097171506,2
1,1,26,1,54296,0,0,-2.7870330996526604,0.5374820280673169,-0.23651389973919815,2
1,1,39,1,80014,0,0,-2.0711418551156324,0.9680563424494216,0.3279784293312388,2
1,1,44,2,77887,0,0,-1.6996991171265434,2.1613330713996333,1.0569740776387075,2
1,1,46,2,98517,0,0,-1.3600144331157158,2.2821403239644655,1.0713202988194908,2
1,1,31,1,103012,0,0,-1.9771821142921149,0.8301438420576187,-0.18821692160016804,2
1,0,26,1,121377,1,0,-0.7093550145417774,-0.24532551277577505,-0.2637164690334481,2
1,1,22,1,91359,1,1,-1.0452029471675304,0.48942683033635853,-1.5892639831868736,2
1,0,48,2,104833,0,0,-0.8339767729856759,1.3308088555326905,2.0318826917123505,0
1,1,27,1,101209,1,0,-1.3425996055937597,0.7406148927252054,-1.0079744465226526,2
1,0,30,1,58207,0,0,-2.238440623540256,-0.368426158352503,0.8385548679490658,0
1,1,27,1,116708,1,1,-0.5570525750573042,0.7056181759129823,-1.439363258162111,2
1,1,36,1,107471,1,1,-0.43372784124132535,0.9152116267688907,-0.9309785990868495,2
1,1,31,1,128495,1,0,-0.8556145560366039,0.9364983101836781,-0.9185206415993009,2
1,0,21,1,124468,1,0,-0.8059632357195315,-0.3684445717223219,-0.5372792200534274,2
1,1,26,1,106922,1,1,-0.7196120127784958,0.6469457465232282,-1.4488365520067736,2
1,0,24,1,104291,1,0,-1.0002483700397824,-0.3545347279349465,-0.2934726135660965,2
1,1,29,1,98204,1,0,-1.3283051725424602,0.7840746243863153,-0.8908591682252395,2
1,1,32,1,127071,1,0,-0.8473866060774731,0.958485073851802,-0.8603043339921074,2
1,1,45,2,85115,0,0,-1.572356445301458,2.2116342311269497,1.0775699967469343,2
1,1,58,2,104013,0,0,-0.9503582200808666,2.6198895231877772,1.6717168622902046,3
1,1,25,1,89863,1,0,-1.5544686310512443,0.6501903092557892,-1.0626891012245185,2
1,1,67,3,135300,1,0,0.7631709396696236,4.052063275988164,1.8440214743241923,3
1,1,53,2,107861,0,0,-1.0365445914605942,2.4992478102672133,1.3948625446851903,2
1,1,24,1,123994,1,0,-1.1124093401331474,0.7352399477961717,-1.2631210868987153,2
1,0,20,1,91270,0,0,-2.061578143279176,-0.5266939479438003,0.17454614084660877,0
1,1,71,3,133245,0,0,0.07547416872452146,4.1289665965646405,2.6805542487645933,3
1,1,31,1,118594,1,1,-0.41975706958189185,0.8183779618523288,-1.2394658716537204,2
1,1,27,1,40606,0,0,-2.9476749114142646,0.5193272773963226,-0.12496290820593778,2
1,1,36,1,129304,0,0,-1.476049173675232,1.049421234268988,-0.04241652324606257,2
1,1,25,1,113118,1,0,-1.2343099559480575,0.7262942482706428,-1.1638058527898762,2
1,0,41,1,133131,1,0,-0.13004523118934852,0.19284428610924645,0.46554276079859264,0
1,1,30,1,106876,1,1,-0.6089149403411124,0.7533829003328523,-1.2405384962219148,2
1,1,32,1,130870,1,1,-0.22291704269678123,0.8851991251980916,-1.2408195273423943,2
1,1,29,1,125621,0,0,-1.721582302375757,0.8508398455264676,-0.3905737736532155,2
1,0,27,1,78923,0,0,-2.0367349118869322,-0.38057207940803556,0.5924045964824302,0
1,1,32,1,123983,1,0,-0.8899000435626866,0.9483793347127838,-0.8468771773017686,2
1,1,25,1,75184,0,0,-2.5272942273280488,0.5791928377806211,-0.3793630369515572,2
1,0,24,1,109693,1,0,-0.9258773890504287,-0.33685622960950085,-0.31696144142918253,2
1,1,63,2,86273,0,0,-1.0554272481650597,2.6950685003184307,2.008975992311729,3
1,0,42,2,113190,0,0,-0.8859189587539759,1.1982763003312669,1.6833979543273137,0
1,1,22,1,109274,0,0,-2.14146458014129,0.6108144540454348,-0.683665767477969,2
1,1,46,2,143489,1,1,0.6020317021678321,2.366555685111425,-0.10772144110745922,3
1,1,24,1,99570,1,1,-0.8764944225248592,0.569591863222607,-1.5209178076870113,2
1,0,30,1,139468,1,1,0.22320723871897666,-0.16525199940249014,-0.4982777039518797,1
1,1,44,2,108627,0,0,-1.276492164958323,2.2619323010412846,0.9233112548857901,2
1,0,25,1,106355,1,0,-0.9440000606413946,-0.3211331915605741,-0.25042273165058065,2
1,1,27,1,96952,1,0,-1.4012070224896647,0.7266835029859565,-0.9894642761758999,2
1,1,27,1,141502,1,1,-0.21570601773593587,0.7867586215777546,-1.547171847210121,2
1,1,34,1,110420,1,1,-0.448793243366191,0.8715686304083686,-1.0478503797240752,2
1,1,18,1,97741,1,1,-1.0686703758528695,0.403724768231663,-1.8251120599529451,2
1,1,25,1,99583,1,1,-0.8484828554458281,0.5962813299810058,-1.4689498239671288,2
1,1,21,1,63698,0,0,-2.796755859700498,0.4350162462277466,-0.5375179674278069,2
1,1,26,1,116688,1,1,-0.5851605132705309,0.6789058010671568,-1.49130080467447,2
1,1,27,1,131542,2,1,0.41790695347669166,0.777122897895452,-2.123363289173091,2
1,0,25,1,136055,1,1,0.03705646656847997,-0.3096559441522023,-0.7435599410100839,2
1,1,30,1,100195,1,1,-0.7008943042785191,0.7315187671761876,-1.2114883557270468,2
1,0,66,3,131001,1,0,1.059570882097668,2.9860525597636216,2.6946661884528122,3
1,1,25,1,104062,1,1,-0.7868190968654293,0.6109392333500675,-1.4884252886096245,2
1,1,43,2,137689,1,0,-0.1334840146345349,2.3533524238426735,0.12542091553474835,3
1,1,35,1,137705,1,1,-0.04531973746049406,0.9875080057805316,-1.1144657565154992,2
1,0,70,3,69915,0,0,-0.4408236635202456,2.8697719790721634,3.787875933938349,3
1,0,35,1,68731,0,0,-1.9543905463517561,-0.20075086936135347,1.0529172503359625,0
1,1,26,1,105726,1,0,-1.3082452815432515,0.72875023111569,-1.0796396516827016,2
1,0,29,1,78078,0,0,-1.992703100283799,-0.33004356648388194,0.7001278221726114,0
1,1,22,1,110835,0,0,-2.1199738172156364,0.6159229575415512,-0.6904532647556952,2
1,0,26,1,115531,1,1,-0.2176711067779524,-0.350175533319327,-0.6022935385889434,2
1,1,36,1,92723,0,0,-1.9796709536773682,0.9297068419618558,0.11664397509891047,2
1,1,35,1,107509,1,1,-0.4610372757712158,0.8886890617903137,-0.9831683396044031,2
1,1,28,1,116763,1,1,-0.5284627811730985,0.7324450911959403,-1.3875778976873687,2
1,1,24,1,100733,1,0,-1.432650619065645,0.6591163732778096,-1.1619782462983375,2
1,1,34,1,92652,0,0,-2.0363136165552604,0.8761806421687447,0.012903675421795793,2
1,1,25,1,106987,1,0,-1.318717302198655,0.7062300362689198,-1.1371472071718496,2
1,1,54,2,51882,0,0,-1.7793919595085315,2.34269875828471,1.6902934032125343,2
1,0,46,2,104751,0,0,-0.8907708762173039,1.2772466573164805,1.9281902219327722,0
1,1,42,1,50947,0,0,-2.3878183298644933,0.952872915205103,0.6104402893733336,2
1,0,45,2,126986,0,0,-0.6124874442124518,1.323365637567433,1.7794840963584033,0
1,0,48,2,110223,0,0,-0.7597709996549435,1.3484480828511192,2.0084460419193046,0
1,0,21,1,100591,0,0,-1.905420502329559,-0.4695432700759515,0.18604133490532856,0
1,1,31,1,123257,1,0,-0.9277276990247996,0.9193565156207969,-0.8957449140267643,2
1,0,35,1,137736,1,1,0.3385252272355927,-0.037685498911278086,-0.2306241193639499,1
1,1,36,1,110221,1,1,-0.39586775280727826,0.9242112325435993,-0.9429360734710566,2
1,1,32,1,99703,0,0,-1.9949055340414128,0.8459617850401697,-0.1218043088241634,2
1,1,26,1,106667,0,0,-2.0660255755146686,0.7088705204408665,-0.4642320419120361,2
1,1,34,1,143319,1,0,-0.5680302520731887,1.064951863687626,-0.8269044209016531,2
1,1,65,2,135557,1,1,1.021648690014123,2.8468890896550607,0.9152339524751949,3
1,1,50,2,93390,0,0,-1.319269036799566,2.3719494788863464,1.3017114190938608,2
1,1,39,1,97577,1,0,-1.0586113515501767,1.0484919459443205,-0.3678877644413781,2
1,0,52,2,124196,0,0,-0.4560700800332308,1.5007635906082484,2.1557870673797277,3
1,1,36,1,81136,0,0,-2.139192715381115,0.8917874121031111,0.1670262498952037,2
1,1,29,1,119439,1,0,-1.0359564533071914,0.8535679438866556,-0.9831926113338342,2
1,1,36,1,145231,1,1,0.0861255912203535,1.0387843955154341,-1.09516559281327,2
1,1,36,1,85623,0,0,-2.077418818361635,0.9064714961435174,0.1475159998726812,2
1,1,27,1,145373,1,1,-0.16241278052568278,0.7994267939246261,-1.5640036229705812,2
1,1,36,1,135896,2,1,0.7283431279861736,1.031194036781929,-1.6740746425908326,2
1,1,26,1,106470,1,1,-0.7258348345865646,0.6454665385922579,-1.44687117803526,2
1,0,57,2,113334,1,1,0.8764553148728189,1.53569211711068,1.479643740816841,3
1,0,27,1,100560,0,0,-1.73885173608785,-0.30976318117262863,0.4983231880274895,0
1,1,58,2,108442,0,0,-0.8893828267447232,2.6343837973609348,1.6524588062728764,3
1,1,27,1,64472,0,0,-2.619104413026277,0.5974307651851204,-0.22873639317084102,2
1,1,49,2,120207,1,0,-0.20716848594284548,2.456022650791655,0.5135827270128354,3
1,1,43,2,101680,1,0,-0.6292308962423895,2.235509949536681,0.28199425920780635,2
1,0,45,2,92342,0,0,-1.0894419546521341,1.2099902403096134,1.9301221845643914,0
1,1,27,1,98611,0,0,-2.149102391553574,0.7091535075643115,-0.37717865426263836,2
1,1,34,1,97613,1,1,-0.6251111170297693,0.8296566481695713,-0.9921633344736974,2
1,1,21,1,82298,0,0,-2.540683988837489,0.4958863071039572,-0.6183939759900796,2
1,1,54,2,125302,1,1,0.5743064651465694,2.5202125867330905,0.38755485191034045,3
1,1,43,2,108725,0,0,-1.302975561195107,2.235606091097792,0.8708606240180358,2
1,0,25,1,85569,0,0,-2.0009025878515536,-0.41211633302343126,0.45945762210032687,0
1,0,57,2,110372,0,0,-0.507226342187341,1.5887580063620872,2.476018753878142,3
1,1,26,1,100511,1,1,-0.8078742043969233,0.625965211024444,-1.4209604180878097,2
1,0,30,1,110455,1,0,-0.7483911500348287,-0.1744809816591438,-0.008127689102176403,2
1,0,58,2,141993,0,0,-0.04405780229981564,1.7188873056030274,2.3905497011122008,3
1,1,25,1,121789,1,1,-0.5427660831671195,0.6689523284657979,-1.5655053425764742,2
1,1,23,1,138967,1,0,-0.9341040762039494,0.7575934236340574,-1.380250783753771,2
1,0,22,1,105230,1,0,-1.042986054983715,-0.404755617970801,-0.4016045674715926,2
1,1,21,1,90656,1,1,-1.082713954617286,0.4604792806744873,-1.6382317278794458,2
1,1,20,1,115445,1,1,-0.7692688259358679,0.5149564402522054,-1.7980430860273657,2
1,1,22,1,59955,0,0,-2.8204542897699327,0.44941388778985264,-0.4692182477853492,2
1,0,27,1,126268,1,1,-0.042018962111023045,-0.28839087662348284,-0.5969553567949646,2
1,0,24,1,80830,0,0,-2.093978437817605,-0.4542720313786565,0.42803910163126685,0
1,1,23,1,123625,1,0,-1.1453220677512768,0.7073854411629379,-1.313541121207406,2
1,1,26,1,102543,1,1,-0.7798990408703839,0.6326151015459741,-1.4297959046146127,2
1,0,28,1,101948,1,0,-0.9211747969234918,-0.2556146993851427,-0.07518680554104737,2
1,1,64,3,142280,1,0,0.7757689514211037,3.994965142233941,1.6575977003635445,3
1,1,26,1,105434,1,1,-0.7400977624475366,0.6420761416531314,-1.4423664713217916,2
1,1,31,1,106115,1,0,-1.1637268393653213,0.8632578820971409,-0.8212085409743729,2
1,0,28,1,111057,0,0,-1.5665037445933463,-0.24876394461712273,0.5047049312222718,0
1,1,25,1,117758,1,1,-0.5982620891589899,0.6557605426920342,-1.5479778592154787,2
1,0,49,2,118396,0,0,-0.6194182247134311,1.4018418343810168,2.0249329380118675,0
1,1,33,1,136260,1,1,-0.12087867725052434,0.9294852756839843,-1.2122316671730138,2
1,0,27,1,97192,1,0,-1.0144846910725902,-0.29782603166697524,-0.10653140707755046,2
1,1,59,2,62101,0,0,-1.4995409103099895,2.5093759091808465,1.905981978212952,2
1,1,28,1,123497,1,0,-1.0079213221989476,0.8402011662587435,-1.0528620053148465,2
1,1,24,1,120326,1,1,-0.5907402423295572,0.6375176150261891,-1.6111684761665024,2
1,1,26,1,66645,0,0,-2.617020651626462,0.5778951668716353,-0.2902094819830426,2
1,0,33,1,83429,0,0,-1.8077038833814876,-0.20594427726840256,0.8849587909569013,0
1,0,37,1,107539,1,1,-0.021540894148964904,-0.08321386915048644,0.0047266656445019576,2
1,1,46,2,153880,1,0,0.17292019510682294,2.4862795995626312,0.21109318442031957,3
1,1,62,2,140178,0,1,0.23103430167332975,2.759111718296365,1.3585667575462614,3
1,0,26,1,100402,0,0,-1.7688595623752217,-0.3369271725991485,0.4469856893205922,0
1,1,49,2,122158,0,0,-0.9510438019803031,2.439448249874088,1.1245986825551193,2
1,1,25,1,89331,0,0,-2.3325281651184255,0.62549008246964,-0.4408766333564214,2
1,1,37,1,125359,0,0,-1.5025285993314583,1.0631578138796427,0.02676152724207145,2
1,0,31,1,124110,1,0,-0.532566009713154,-0.10314692509035442,-0.015477474672967093,2
1,0,25,1,93526,0,0,-1.8913561428807488,-0.3860763827873018,0.4248592134911869,0
1,1,21,1,70170,0,0,-2.707653862484079,0.45619640934553346,-0.565659339869475,2
1,1,27,1,82357,0,0,-2.3728761651561197,0.6559609285599068,-0.3065034583932201,2
1,1,29,1,126745,1,0,-0.9353725238165921,0.8774774419921176,-1.0149603596432948,2
1,1,30,1,103326,1,1,-0.6577888726832458,0.7417652274236831,-1.2251024838350295,2
1,1,26,1,116048,1,1,-0.593971588397,0.6768113473595884,-1.4885179742723273,2
1,1,40,2,137115,0,0,-0.9956195518534642,2.248573979029574,0.5913424767607076,2
1,1,23,1,105365,1,1,-0.8245454828311827,0.5619095638603926,-1.5981399773063392,2
1,1,31,1,95911,1,0,-1.3042084184129636,0.829864435797095,-0.77683978875021,2
1,1,29,1,88669,0,0,-2.2303117524902687,0.7299113245857292,-0.22990010330950025,2
1,0,22,1,103776,0,0,-1.8337390441549655,-0.4324731671294161,0.2242169154445913,0
1,1,26,1,108864,1,1,-0.692875906691616,0.6533011044921315,-1.4572807030082755,2
1,0,39,1,106037,1,1,0.013445798144652047,-0.03483544386050857,0.11530664066938305,2
1,0,35,1,84851,0,0,-1.7324615916038149,-0.14799681660197098,0.9828247095819928,0
1,1,26,1,95748,1,1,-0.8734478775646928,0.6103778938226488,-1.4002500724543632,2
1,1,28,1,133616,1,1,-0.2964423919443731,0.7875979479672724,-1.4608576488862925,2
1,1,56,2,132752,1,0,0.16037049864950698,2.6836056782161637,0.8232064726953182,3
1,1,22,1,95712,1,1,-0.9852738690026552,0.5036723881317426,-1.6081915780939473,2
1,1,26,1,109063,1,0,-1.262303785141646,0.7396708436503091,-1.094149503326374,2
1,0,41,1,113521,1,0,-0.4000220799863167,0.12866891547577922,0.5508104235892469,0
1,1,29,1,109380,1,1,-0.6022742010243265,0.7349305272962502,-1.3034508301327246,2
1,1,42,2,82558,0,0,-1.691057220239253,2.123325464546038,0.9326147439507166,2
1,1,50,2,124777,1,1,0.4557482616197892,2.411906787506245,0.18173960262489341,3
1,1,33,1,133542,1,0,-0.7304657840504144,1.0063088875531347,-0.836416848298846,2
1,1,28,1,116492,1,1,-0.5321937207969628,0.7315582209541418,-1.3863995429389615,2
1,1,27,1,68834,0,0,-2.5590514291174355,0.6117057762357673,-0.24770312163044497,2
1,1,27,1,124023,1,0,-1.0285123119449056,0.8152756222321875,-1.1071736540140338,2
1,0,28,1,63882,0,0,-2.2159763525483176,-0.4031480909523503,0.7098299690677135,0
1,1,24,1,122492,1,1,-0.5609202599484132,0.6446060317927412,-1.6205866178087542,2
1,0,28,1,141453,2,1,0.9656054825531705,-0.18909055451830442,-1.230457086392194,1
1,1,32,1,99327,1,0,-1.22934671280991,0.867690505628706,-0.7396686360592205,2
1,0,32,1,45590,0,0,-2.356477525044615,-0.3564225033119381,0.9974647803486598,0
1,0,30,1,71167,0,0,-2.0600163522292565,-0.3260134707742401,0.7822025523056757,0
